what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1362059126308
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1362059127301
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1362059151865
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362059164142
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362059167743
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362059174527
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362059175445
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362059186015
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362059188761
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1362059196392
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1362059207973
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362059212721
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362059255072
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362059256121
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362059276377
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362059285686
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362059287677
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362059289724
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362059362127
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1362059367782
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362059378817
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362059380556
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362059386419
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362059408288
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362059451342
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362059559790
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362059571779
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362059584879
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362059588176
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362059821763
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362059822686
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362059951120
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362059952335
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362061094525
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362061096025
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362061096773
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362061099446
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362061101618
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362061104030
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362061316096
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362061317251
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362061318188
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362061318881
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362061320492
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362061510685
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362062064410
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1362062073875
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362062237307
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362062247935
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362062248152
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362062546423
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362062547599
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362062548388
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362062582830
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362062587460
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362062598671
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362062599885
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362062633349
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362062639687
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362062650437
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362062656624
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362062664828
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362062666103
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1362062672859
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1362062675841
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1362062679989
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1362063272180
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362063291216
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362063294549
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1362063295535
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362064131979
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362074723981
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362074727610
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362078865601
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362078871195
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362079178709
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362079181792
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362148444234
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362148447289
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362148449236
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362148449294
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362148449526
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362148452139
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362148452453
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1362148453099
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1362148453193
activated,perspective,org.eclipse.cdt.ui,,"org.eclipse.cdt.ui.CPerspective",1362738662269
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1362738662270
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1362738662286
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1362738662362
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1362738662397
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1362738662405
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1362738662491
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1362738662513
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1362738662527
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1362738662577
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1362738662597
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1362738662668
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1362738662732
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1362738662736
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1362738662773
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1362738662803
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1362738662827
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1362738662963
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1362738663052
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1362738663142
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1362738663204
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1362738663241
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1362738663287
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1362738663324
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1362738663345
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1362738663400
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1362738663501
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1362738663605
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1362738663728
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1362738663832
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1362738663934
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1362738664030
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1362738664078
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1362738664222
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1362738664244
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1362738664288
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1362738664338
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1362738664362
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1362738664461
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1362738664500
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1362738664511
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1362738664600
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1362738664630
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1362738664634
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1362738664641
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1362738664665
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1362738664700
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1362738664722
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1362738664735
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1362738664844
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1362738664887
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1362738664887
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1362738664917
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1362738664973
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1362738665077
started,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1362738665167
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1362738665282
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1362738665324
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1362738665378
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1362738665467
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1362738665531
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1362738665548
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1362738665566
started,bundle,com.python.pydev.analysis,2.2.2.2011082312,"com.python.pydev.analysis",1362738665586
started,bundle,org.python.pydev,2.2.2.2011082312,"org.python.pydev",1362738665673
started,bundle,org.python.pydev.core,2.2.2.2011082312,"org.python.pydev.core",1362738665674
started,bundle,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms",1362738665729
started,bundle,org.eclipse.cdt.core,5.2.1.201102110609,"org.eclipse.cdt.core",1362738665729
started,bundle,org.eclipse.cdt.make.core,7.0.1.201102110609,"org.eclipse.cdt.make.core",1362738665784
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.ui",1362738665794
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.2.201102110609,"org.eclipse.cdt.managedbuilder.core",1362738665848
started,bundle,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui",1362738665848
started,bundle,org.eclipse.linuxtools.cdt.autotools,2.0.0.201101251503,"org.eclipse.linuxtools.cdt.autotools",1362738665945
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.1.201101251503,"org.eclipse.linuxtools.cdt.autotools.core",1362738666030
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1362738666050
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1362738666060
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1362738666062
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1362738666070
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1362738666076
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1362738666095
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1362738666095
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1362738666107
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1362738666120
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1362738666148
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1362738666160
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1362738666271
os,sysinfo,,,"macosx",1362738666277
arch,sysinfo,,,"x86_64",1362738666277
ws,sysinfo,,,"cocoa",1362738666277
locale,sysinfo,,,"nb_NO",1362738666277
processors,sysinfo,,,"4",1362738666277
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1362738666277
java.runtime.version,sysinfo,,,"1.6.0_43-b01-447-10M4203",1362738666277
java.specification.name,sysinfo,,,"Java Platform API Specification",1362738666277
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1362738666277
java.specification.version,sysinfo,,,"1.6",1362738666277
java.vendor,sysinfo,,,"Apple Inc.",1362738666277
java.version,sysinfo,,,"1.6.0_43",1362738666277
java.vm.info,sysinfo,,,"mixed mode",1362738666277
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1362738666278
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1362738666278
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1362738666278
java.vm.specification.version,sysinfo,,,"1.0",1362738666278
java.vm.vendor,sysinfo,,,"Apple Inc.",1362738666278
java.vm.version,sysinfo,,,"20.14-b01-447",1362738666278
started,bundle,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.adt",1362738666358
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1362738667043
started,bundle,com.android.ide.eclipse.traceview,15.0.1.v201111031820-219398,"com.android.ide.eclipse.traceview",1362738667046
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201102081640,"org.eclipse.epp.usagedata.ui",1362738667481
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362738668572
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362738837845
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362738842046
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362738842184
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1362738902838
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.100.I20100509-0800,"org.eclipse.ui.views.properties.tabbed",1362738902883
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1362738907152
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1362738907209
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1362738909114
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1362738909505
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1362738909555
started,bundle,org.eclipse.linuxtools.cdt.libhover,1.0.3.201101251503,"org.eclipse.linuxtools.cdt.libhover",1362738910801
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1362738913991
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1362738916335
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201102110609,"org.eclipse.cdt.debug.core",1362738916489
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201102110609,"org.eclipse.cdt.debug.ui",1362738916520
executed,command,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.team.Pull",1362738921549
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362738921970
started,bundle,org.eclipse.equinox.security.ui,1.0.200.v20100503,"org.eclipse.equinox.security.ui",1362738922446
error,log,,,"Checkout conflict with files: \nov02/gpio.c\nov02/include/gpio.h\nov02/interrupt.c\nov02/oeving2.c",1362738930472
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362738935993
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362738949074
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362738952402
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362738952511
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362738953192
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362738953233
started,bundle,org.eclipse.team.svn.core,0.7.9.I20110207-1700,"org.eclipse.team.svn.core",1362738953503
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362738955971
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1362738956071
opened,view,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.sync.views.SynchronizeView",1362738956583
opened,view,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui.GenericHistoryView",1362738956640
opened,view,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui.views.repositories",1362738956706
activated,perspective,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui.TeamSynchronizingPerspective",1362738956730
activated,view,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.sync.views.SynchronizeView",1362738956761
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362739034072
opened,editor,org.eclipse.compare,,"org.eclipse.compare.CompareEditor",1362739034198
activated,editor,org.eclipse.compare,,"org.eclipse.compare.CompareEditor",1362739034224
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362739034566
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362739035438
activated,view,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.sync.views.SynchronizeView",1362739038992
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1362739238900
